strategy,iteration,test_r2,test_mae,val_r2,val_mae,train_r2,train_mae,n_judges
current_importance,26.0,0.7174558780383014,0.9423351229305436,0.64524677207871,1.0548710614587273,0.8201850636208692,0.7710075528533241,29.0
current_importance,27.0,0.7213950836693017,0.9309512659919119,0.6589163863334255,1.0318925413501328,0.8173912640412966,0.7721389420355169,28.0
current_importance,28.0,0.7277661907329308,0.9240177782654427,0.6612277444192995,1.0262928930221507,0.8143380816739318,0.774500762797018,27.0
human_correlation,0.0,0.6612460654911925,0.9923194996072852,0.6538895124359434,1.0972082806566978,0.8486320141590141,0.721880666814223,55.0
human_correlation,1.0,0.6587124586681183,0.9965969895039835,0.6564863577146345,1.0890428624206465,0.8483147916254733,0.7225735840185514,54.0
human_correlation,2.0,0.6607496897946752,0.9955823019316234,0.6512044021702216,1.0925868554972895,0.8474524094636171,0.7247773241563856,53.0
human_correlation,3.0,0.6609714347079899,0.9958712368796019,0.6496952178338073,1.0933492594451828,0.8473530922988464,0.725289620118323,52.0
human_correlation,4.0,0.664792963895376,0.9934162383366356,0.6439678932886903,1.0943392976333977,0.8464065913398561,0.7286430669859283,51.0
human_correlation,5.0,0.6654711586417666,0.9925985328083933,0.6417368109350088,1.1025429372560946,0.846199150225711,0.7286736894300557,50.0
human_correlation,6.0,0.6695057540057592,0.9900470986038407,0.643516340928308,1.1032709334593456,0.8448473063661128,0.731319222663369,49.0
human_correlation,7.0,0.6682276725169118,0.9916679007198828,0.6432721366697367,1.1018641670185891,0.8443220167522647,0.7320158525699181,48.0
human_correlation,8.0,0.6666247160511625,0.990754266408928,0.6441190778989476,1.092191587363122,0.8426173074874064,0.7333617900826406,47.0
human_correlation,9.0,0.6687849637813826,0.9848994686099684,0.6552746507581328,1.0795881980315045,0.8413580388229522,0.7354818182783358,46.0
human_correlation,10.0,0.6714782943017965,0.978422579940551,0.6571281171345524,1.0781212563718183,0.8396552273445594,0.7410080703778975,45.0
human_correlation,11.0,0.6738252169172299,0.9755507424624481,0.667897134587361,1.073084471281767,0.8371157175335874,0.7451117570196574,44.0
human_correlation,12.0,0.6803389782783759,0.9767147150757106,0.6732437004737043,1.0533806940683261,0.8347340670648808,0.7472371281785608,43.0
human_correlation,13.0,0.6889125868254322,0.9671540076993194,0.6785933114707949,1.0471770174390613,0.8332553387059682,0.7486740043430916,42.0
human_correlation,14.0,0.6879338893535378,0.963689676418252,0.686767384089976,1.0324326818666334,0.8311981621629971,0.7506763819302193,41.0
human_correlation,15.0,0.6882453328739848,0.9621204525029687,0.6818286967576191,1.0358058932607537,0.8306152543087534,0.7526616527071456,40.0
human_correlation,16.0,0.6919256864861592,0.9574296960771623,0.6864009213937297,1.0253213506455578,0.8288492056411838,0.7545597120976644,39.0
human_correlation,17.0,0.6937462295899448,0.9543901313638989,0.6776451715465042,1.0360324315241511,0.8269792636726961,0.758321512197076,38.0
human_correlation,18.0,0.6939113773387581,0.9545405042907076,0.6776549647864473,1.0278025282032013,0.8255804664004035,0.7609722620146779,37.0
human_correlation,19.0,0.6954870304059751,0.9496174350617241,0.6762828155587151,1.0210025880129747,0.8238561802601642,0.7658052937549231,36.0
human_correlation,20.0,0.6907226988138861,0.9518471536539778,0.6783155883192885,1.0193917606330847,0.8221355139202241,0.7713158955352715,35.0
human_correlation,21.0,0.6907957354839984,0.9602492029272279,0.6774719153612607,1.0377839789532988,0.8174998680614003,0.7877853239104922,34.0
human_correlation,22.0,0.6954025708075888,0.9671853306616766,0.6798504392788317,1.0315568707433096,0.8125606601069427,0.7996176065810581,33.0
human_correlation,23.0,0.6900282150296707,0.9770762234210336,0.6760330807281723,1.0421785700567876,0.8109377314491366,0.8035150160990725,32.0
human_correlation,24.0,0.6878778773856913,0.9807295568504987,0.6775091400133906,1.0590827074537104,0.8057521451434659,0.8109138928611513,31.0
human_correlation,25.0,0.6984108275711804,0.9734014510657188,0.6751306939233599,1.0559946606912465,0.8033621821489028,0.8143545828765154,30.0
human_correlation,26.0,0.7017145764461667,0.9709773875522969,0.6769840089950518,1.0456183107235097,0.80174581910814,0.815485212462741,29.0
human_correlation,27.0,0.7028705101486735,0.9729863585094715,0.6718682284012554,1.0469906251490273,0.8002783616171869,0.8188224306729122,28.0
human_correlation,28.0,0.7005526968523041,0.9799269528933076,0.6694895094649341,1.0531052698372751,0.7988565988171749,0.8210495391118986,27.0
importance,0.0,0.6612460654911925,0.9923194996072852,0.6538895124359434,1.0972082806566978,0.8486320141590141,0.721880666814223,55.0
importance,1.0,0.6615155775480417,0.9926266869549124,0.6523709773664756,1.0974994573903343,0.8485424539927986,0.7225253279167592,54.0
importance,2.0,0.6638032786900847,0.9891626612105764,0.6514362877792078,1.0984005298113118,0.8481079184996482,0.7229457381193483,53.0
importance,3.0,0.6667476469971707,0.9883071070496493,0.6509233931876411,1.1013545920224794,0.847685605906146,0.7231293837134224,52.0
importance,4.0,0.669961344192875,0.9846918012418006,0.6510572321427874,1.1040078141786156,0.8465782346498546,0.7252922248731805,51.0
importance,5.0,0.6755442483805154,0.9790370040010892,0.6505600706153081,1.0974554239070293,0.8460538854340868,0.726417295249217,50.0
importance,6.0,0.6763685427237685,0.9815484693398552,0.6503616969673325,1.0990348328724922,0.8454513739085562,0.7274305266865126,49.0
importance,7.0,0.675458967368979,0.9820043861332747,0.6488844329170791,1.1014608628526654,0.844790222452403,0.7285835346489047,48.0
importance,8.0,0.674319752186886,0.9818745711761883,0.636226638014987,1.1104070133605164,0.8441782072495561,0.7299968705447906,47.0
importance,9.0,0.6787495831434532,0.9735334768773115,0.630319668439725,1.1204250146606634,0.8430685107120599,0.7323502013346835,46.0
importance,10.0,0.6799743223613675,0.9714050730818536,0.6267979716831884,1.1292238837369772,0.8426712490193257,0.7330142415985338,45.0
importance,11.0,0.6778165631081454,0.9782329188891765,0.6262850054760781,1.1196618775891083,0.8418568177419153,0.7362447418332989,44.0
importance,12.0,0.6752359082384943,0.9845061964486294,0.63074080616517,1.1139822662376544,0.8406104153232822,0.7386390134602737,43.0
importance,13.0,0.6758005083357284,0.983397641987696,0.633282367711357,1.107596488906329,0.8394247650584795,0.7430440455533258,42.0
importance,14.0,0.675646828575067,0.9781877871415868,0.6339361750075774,1.1003592747196766,0.8378479225103115,0.744850687816717,41.0
importance,15.0,0.6821374304405239,0.974409170857615,0.6372528933928596,1.0971720904656532,0.8370832321464059,0.7470958196697027,40.0
importance,16.0,0.6931582395967466,0.9687810228888958,0.6346465049488222,1.0896772372296615,0.834759648146818,0.7503808393525586,39.0
importance,17.0,0.6960723647149296,0.9674955153546341,0.6306361290769976,1.0943905406082197,0.8339042484993482,0.7529368651768183,38.0
importance,18.0,0.7017218192351289,0.9657286417791393,0.6200760573399279,1.1061797605075323,0.8321562240478834,0.7573215630195612,37.0
importance,19.0,0.7048264589678485,0.9546586120743273,0.6198750047242543,1.1070841862092602,0.8305656736221027,0.7585347708920818,36.0
importance,20.0,0.7061016946748362,0.9526891775242924,0.6334869758518079,1.0985444254250354,0.8286690572592337,0.7631542597776697,35.0
importance,21.0,0.7069084185761645,0.9535511586919023,0.6362572286500976,1.09083037659287,0.8278906637790856,0.7645743926788778,34.0
importance,22.0,0.7127398991187184,0.9512040436866569,0.6474954185987369,1.0775253444524098,0.8268149648566318,0.7649624707699658,33.0
importance,23.0,0.7145311292994553,0.9538287984178612,0.6386700544696262,1.0814512157928853,0.8241337728885942,0.7685897527134026,32.0
importance,24.0,0.7159788049278557,0.9477975938903747,0.6430190779826384,1.0613650274863269,0.8224354969988,0.771270070260941,31.0
importance,25.0,0.7162297772238758,0.9447262813280346,0.642307625805801,1.0540208905260335,0.8215456278381791,0.7702031074013648,30.0
importance,26.0,0.7174558780383014,0.9423351229305436,0.64524677207871,1.0548710614587273,0.8201850636208692,0.7710075528533241,29.0
importance,27.0,0.7213950836693017,0.9309512659919119,0.6589163863334255,1.0318925413501328,0.8173912640412966,0.7721389420355169,28.0
importance,28.0,0.7277661907329308,0.9240177782654427,0.6612277444192995,1.0262928930221507,0.8143380816739318,0.774500762797018,27.0
redundancy,0.0,0.6612460654911925,0.9923194996072852,0.6538895124359434,1.0972082806566978,0.8486320141590141,0.721880666814223,55.0
redundancy,1.0,0.6738424933364837,0.9812666862774493,0.6537022518174818,1.0913460371707993,0.8467914572802426,0.7254621668039974,54.0
redundancy,2.0,0.6741900421793132,0.9837688389790388,0.6608898987777378,1.0770993253000616,0.8455587393024846,0.7259502467708248,53.0
redundancy,3.0,0.6731291260267468,0.9856868050184676,0.6432696368555105,1.096226512380329,0.843932265182963,0.7302341107529913,52.0
redundancy,4.0,0.6840739400065697,0.979026590326827,0.6420613930006351,1.083219682440886,0.8413665476101719,0.7312614475009365,51.0
redundancy,5.0,0.6924848510781165,0.9722792309011842,0.6417312884615062,1.0744701983857903,0.8380871191112578,0.7377673794488089,50.0
redundancy,6.0,0.6932828370444161,0.9689036236951999,0.6410318398972805,1.0748547343660535,0.8375308147770079,0.7393979478661838,49.0
redundancy,7.0,0.6855829983159267,0.9712841441687097,0.6525850649488385,1.0770049893289066,0.8348753858434241,0.7416555107794278,48.0
redundancy,8.0,0.6863582714496276,0.96724499187556,0.6658326839559496,1.0672951803410844,0.8331010741722173,0.7437053606123941,47.0
redundancy,9.0,0.6831634669144474,0.9695797732164007,0.6686174918125056,1.074288860950817,0.8305459321688133,0.7511290646985727,46.0
redundancy,10.0,0.686003519026032,0.9626907972747372,0.6741498348174958,1.056073215587708,0.827039290656121,0.7565746861143454,45.0
redundancy,11.0,0.6921103731312409,0.951331364200172,0.6658380986941537,1.070159337908755,0.8260677259108552,0.7564132660574004,44.0
redundancy,12.0,0.6907863321650001,0.9556586112709013,0.6682280410167609,1.0639322996775786,0.8251199058245526,0.7589913804153388,43.0
redundancy,13.0,0.6950906491610785,0.949262515319607,0.6504946190517115,1.0843298773477292,0.8222708479972306,0.767872771431573,42.0
redundancy,14.0,0.6986246329231403,0.9510391578253894,0.6343220754684408,1.0923200069968206,0.819552810318884,0.771770273417741,41.0
redundancy,15.0,0.705378627299997,0.9486344124980434,0.6383448808348355,1.0744060197660064,0.8174853614530865,0.7748690889310821,40.0
redundancy,16.0,0.7054144213495828,0.9482551415254337,0.6369688970744253,1.0786736490954612,0.8171984423633499,0.7753084049853513,39.0
redundancy,17.0,0.7107592822534516,0.9435015109283539,0.6419992798807206,1.0725299576017389,0.816484539188233,0.7771497156418059,38.0
redundancy,18.0,0.7106901881327217,0.9464875250928443,0.648354885096403,1.0627393478273364,0.8153606972712878,0.7754453140627342,37.0
redundancy,19.0,0.7125848331238753,0.9479042148183708,0.6724104038256665,1.0422348852179697,0.8117227037859135,0.7788537482171134,36.0
redundancy,20.0,0.7129761609212939,0.94460107202108,0.682055553969062,1.038978410923442,0.8086513758113216,0.7840047955609998,35.0
redundancy,21.0,0.7232595143805025,0.9359657711190668,0.6789830569730885,1.050649453741665,0.8042767682115283,0.7940027321052566,34.0
redundancy,22.0,0.7211106524134889,0.9353374134938057,0.6830151438556136,1.0412344592619611,0.8007067109708494,0.7951672887881996,33.0
redundancy,23.0,0.7235527391729679,0.9311532798914054,0.6845065791876882,1.0386273140378226,0.8000063178551977,0.79681823131756,32.0
redundancy,24.0,0.7274846681867544,0.9226619328877363,0.6921562547409842,1.0264662060131635,0.7924989581081359,0.805273616838628,31.0
redundancy,25.0,0.7269353522733545,0.9261161906298749,0.6992016214032442,1.0154334367078226,0.7894487811508872,0.8120424637403019,30.0
redundancy,26.0,0.731837320632444,0.9176083414935112,0.6953837370145306,1.016009694457726,0.7874581882255712,0.8165717601632598,29.0
redundancy,27.0,0.7302348431684843,0.9224400355136345,0.6926992130100537,1.0199677121040371,0.7868247852838651,0.8180027726612195,28.0
redundancy,28.0,0.7349984267010555,0.9181704546815498,0.6914450465963224,1.023419522103388,0.7829955377253925,0.8264689924963056,27.0
